order_id,date,region,state,store_id,customer_id,customer_segment,product_category,product_subcategory,units_sold,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
ORD-103503,2023-01-28,West,California,WE-01,CUST-00693,Consumer,Home Goods,Kitchenware,6,282.92,0.1,4.99,PayPal,Online,Completed
ORD-100974,2023-01-29,Central,Missouri,CE-03,CUST-00630,Corporate,Home Goods,Kitchenware,2,176.66,0.0,0.0,Gift Card,In-Store,Completed
ORD-101233,2023-01-29,Central,Illinois,CE-02,CUST-00209,Corporate,Apparel,Kids' Wear,3,32.62,0.0,0.0,Debit Card,Online,Completed
ORD-103382,2023-01-29,North,Minnesota,NO-05,CUST-01700,Corporate,Electronics,Laptops,4,368.15,0.05,0.0,Debit Card,In-Store,Completed
ORD-101300,2023-01-29,East,Massachusetts,EA-04,CUST-01038,Corporate,Apparel,Footwear,4,50.14,0.0,4.99,Credit Card,Online,Completed
ORD-100100,2023-01-29,Central,Illinois,CE-04,CUST-00930,Consumer,Sporting Goods,Footwear,2,109.15,0.05,0.0,Cash,In-Store,Completed
ORD-103488,2023-01-29,Central,Illinois,CE-05,CUST-01543,Consumer,Electronics,Smart Home,5,805.72,0.25,12.99,PayPal,Online,Completed
ORD-101288,2023-01-30,South,Texas,SO-01,CUST-00123,Consumer,Sporting Goods,Footwear,8,402.95,0.0,0.0,PayPal,Online,Completed
ORD-101247,2023-01-30,Central,Ohio,CE-05,CUST-01782,Home Office,Apparel,Footwear,2,38.42,0.1,0.0,PayPal,In-Store,Completed
ORD-103841,2023-01-30,Central,Illinois,CE-01,CUST-00033,Consumer,Electronics,Smartphones,3,188.21,0.05,0.0,PayPal,In-Store,Completed
ORD-103794,2023-01-30,North,North Dakota,NO-03,CUST-00164,Corporate,Sporting Goods,Cycling,2,158.04,0.0,0.0,Credit Card,In-Store,Completed
ORD-102182,2023-01-30,Central,Illinois,CE-04,CUST-00401,Home Office,Books,Educational,6,20.15,0.0,0.0,Credit Card,In-Store,Completed
ORD-105675,2023-01-31,North,Wisconsin,NO-01,CUST-01199,Consumer,Apparel,Footwear,5,29.01,0.1,0.0,Credit Card,In-Store,Completed
ORD-100042,2023-01-31,East,New Jersey,EA-02,CUST-00700,Home Office,Books,Educational,5,14.15,0.2,0.0,Debit Card,Online,Completed
ORD-105173,2023-01-31,West,Washington,WE-05,CUST-00844,Corporate,Apparel,Footwear,3,92.57,0.0,0.0,Gift Card,In-Store,Completed
ORD-102010,2023-01-31,North,Wisconsin,NO-04,CUST-00118,Corporate,Sporting Goods,Footwear,6,61.65,0.0,0.0,Credit Card,In-Store,Completed
ORD-103384,2023-01-31,North,North Dakota,NO-03,CUST-00244,Corporate,Apparel,Men's Wear,2,39.97,0.0,0.0,PayPal,In-Store,Completed
ORD-101019,2023-01-31,North,North Dakota,NO-03,CUST-01065,Consumer,Books,Children's,1,22.01,0.0,0.0,PayPal,In-Store,Completed
ORD-100764,2023-01-31,North,Minnesota,NO-05,CUST-01414,Corporate,Home Goods,Storage,4,381.09,0.0,4.99,Debit Card,Online,Completed
ORD-105525,2023-01-31,North,Wisconsin,NO-05,CUST-01287,Corporate,Electronics,Cameras,2,427.31,0.0,0.0,Credit Card,In-Store,Returned
ORD-104010,2023-02-01,South,Georgia,SO-04,CUST-00997,Corporate,Electronics,Headphones,5,253.19,0.2,0.0,Credit Card,Online,Completed
ORD-101903,2023-02-01,East,Massachusetts,EA-03,CUST-01217,Consumer,Home Goods,Furniture,2,279.87,0.1,0.0,Credit Card,In-Store,Completed
ORD-103663,2023-02-01,South,Texas,SO-01,CUST-00375,Corporate,Books,Comics,3,33.77,0.05,7.99,Cash,Online,Completed
ORD-102241,2023-02-01,North,Minnesota,NO-05,CUST-01732,Consumer,Sporting Goods,Fitness Equipment,5,227.96,0.2,0.0,Credit Card,Online,Completed
ORD-104742,2023-02-02,West,Oregon,WE-03,CUST-00884,Corporate,Electronics,Headphones,1,454.21,0.05,0.0,Gift Card,In-Store,Completed
ORD-101650,2023-02-02,West,Washington,WE-02,CUST-00017,Consumer,Apparel,Footwear,3,27.32,0.15,4.99,PayPal,Online,Completed
ORD-100285,2023-02-02,Central,Ohio,CE-05,CUST-00002,Corporate,Books,Comics,3,13.4,0.05,0.0,Credit Card,In-Store,Completed
ORD-102858,2023-02-02,North,North Dakota,NO-01,CUST-00365,Corporate,Apparel,Kids' Wear,1,79.63,0.0,0.0,Credit Card,Online,Completed
ORD-105090,2023-02-02,West,Washington,WE-01,CUST-00535,Consumer,Apparel,Accessories,3,37.18,0.15,4.99,Credit Card,Online,Completed
ORD-101030,2023-02-03,South,Texas,SO-04,CUST-00214,Consumer,Home Goods,Bedding,4,461.52,0.0,0.0,Credit Card,In-Store,Completed
ORD-100856,2023-02-03,South,Texas,SO-04,CUST-00732,Home Office,Electronics,Headphones,8,383.09,0.0,4.99,Debit Card,Online,Completed
ORD-100145,2023-02-03,Central,Missouri,CE-03,CUST-01584,Corporate,Electronics,Headphones,2,611.35,0.0,0.0,Credit Card,Online,Completed
ORD-100628,2023-02-03,East,New Jersey,EA-02,CUST-01561,Home Office,Electronics,Headphones,4,208.6,0.15,0.0,Debit Card,Online,Completed
ORD-100291,2023-02-03,Central,Ohio,CE-03,CUST-00792,Consumer,Electronics,Laptops,3,445.08,0.25,0.0,Credit Card,In-Store,Completed
ORD-101402,2023-02-03,West,Washington,WE-04,CUST-00239,Home Office,Books,Children's,4,9.73,0.0,7.99,PayPal,Online,Completed
ORD-102297,2023-02-03,Central,Ohio,CE-02,CUST-01700,Home Office,Home Goods,Storage,4,190.17,0.0,0.0,Credit Card,Online,Completed
ORD-105065,2023-02-03,West,Oregon,WE-03,CUST-00366,Corporate,Books,Fiction,3,27.98,0.0,0.0,Debit Card,In-Store,Completed
ORD-101780,2023-02-04,North,Wisconsin,NO-05,CUST-00692,Consumer,Electronics,Headphones,1,651.51,0.05,0.0,Credit Card,In-Store,Completed
ORD-105238,2023-02-04,West,Washington,WE-05,CUST-00596,Home Office,Home Goods,Furniture,2,77.63,0.0,0.0,Credit Card,Online,Completed
ORD-102899,2023-02-04,North,Minnesota,NO-01,CUST-00652,Corporate,Apparel,Accessories,4,27.77,0.1,0.0,Credit Card,Online,Completed
ORD-103910,2023-02-05,Central,Ohio,CE-04,CUST-01328,Corporate,Electronics,Smartphones,10,435.46,0.0,4.99,Credit Card,Online,Completed
ORD-105099,2023-02-05,North,Minnesota,NO-02,CUST-00233,Consumer,Beauty & Health,Skincare,4,35.99,0.0,0.0,Credit Card,In-Store,Completed
ORD-103637,2023-02-05,West,Oregon,WE-03,CUST-00160,Consumer,Electronics,Smartphones,3,777.28,0.05,0.0,PayPal,Online,Completed
ORD-101273,2023-02-05,South,Florida,SO-01,CUST-00176,Corporate,Sporting Goods,Cycling,6,227.64,0.0,4.99,PayPal,Online,Completed
ORD-105292,2023-02-05,East,New Jersey,EA-03,CUST-01487,Home Office,Books,Fiction,2,17.5,0.0,0.0,Credit Card,Online,Completed
ORD-103423,2023-02-05,East,Massachusetts,EA-04,CUST-01461,Consumer,Apparel,Accessories,2,77.9,0.25,0.0,Debit Card,In-Store,Completed
ORD-104747,2023-02-05,North,North Dakota,NO-01,CUST-00117,Consumer,Electronics,Smart Home,3,371.57,0.0,4.99,PayPal,Online,Completed
ORD-103959,2023-02-05,Central,Missouri,CE-03,CUST-00803,Corporate,Home Goods,Furniture,2,376.68,0.05,4.99,Credit Card,Online,Completed
ORD-104838,2023-02-05,South,Georgia,SO-02,CUST-00655,Corporate,Electronics,Laptops,2,891.95,0.1,0.0,PayPal,Online,Completed
ORD-103388,2023-02-05,West,Washington,WE-03,CUST-00677,Consumer,Apparel,Women's Wear,4,75.6,0.0,0.0,PayPal,In-Store,Completed
ORD-101349,2023-02-05,East,New York,EA-04,CUST-00964,Consumer,Apparel,Accessories,1,27.33,0.1,7.99,Credit Card,Online,Completed
ORD-104057,2023-02-05,West,California,WE-03,CUST-01644,Corporate,Beauty & Health,Personal Care,2,32.99,0.1,0.0,Credit Card,In-Store,Completed
ORD-105738,2023-02-05,West,California,WE-02,CUST-00481,Consumer,Books,Educational,4,23.78,0.0,0.0,Debit Card,In-Store,Completed
ORD-102417,2023-02-05,Central,Missouri,CE-02,CUST-00235,Corporate,Sporting Goods,Outdoor Gear,1,170.74,0.0,0.0,PayPal,Online,Completed
ORD-102467,2023-02-05,South,Texas,SO-03,CUST-01233,Consumer,Electronics,Smart Home,1,166.22,0.0,12.99,Cash,Online,Completed
ORD-101013,2023-02-05,East,New York,EA-04,CUST-01668,Corporate,Apparel,Kids' Wear,4,34.97,0.0,0.0,Credit Card,In-Store,Cancelled
ORD-102857,2023-02-05,Central,Ohio,CE-03,CUST-00567,Consumer,Home Goods,Storage,2,117.67,0.0,7.99,Cash,Online,Completed
ORD-104979,2023-02-05,East,Massachusetts,EA-03,CUST-01009,Consumer,Home Goods,Bedding,5,268.34,0.0,0.0,Credit Card,In-Store,Completed
ORD-105580,2023-02-05,South,Georgia,SO-03,CUST-00656,Consumer,Books,Children's,4,13.16,0.0,4.99,Debit Card,Online,Returned
ORD-101416,2023-02-05,East,New York,EA-05,CUST-01116,Corporate,Apparel,Accessories,4,58.52,0.0,0.0,Debit Card,In-Store,Completed
ORD-100610,2023-02-05,West,Oregon,WE-05,CUST-01628,Consumer,Apparel,Footwear,4,51.55,0.05,0.0,Credit Card,Online,Completed
ORD-105604,2023-02-05,South,Florida,SO-05,CUST-00892,Corporate,Beauty & Health,Makeup,3,60.71,0.2,0.0,Debit Card,In-Store,Completed
ORD-100335,2023-02-06,Central,Ohio,CE-04,CUST-00958,Consumer,Apparel,Men's Wear,3,74.87,0.05,0.0,Credit Card,In-Store,Cancelled
ORD-104317,2023-02-06,Central,Illinois,CE-02,CUST-01481,Consumer,Home Goods,Decor,4,366.55,0.0,0.0,Debit Card,In-Store,Completed
ORD-100599,2023-02-06,West,California,WE-01,CUST-00352,Home Office,Beauty & Health,Haircare,3,45.49,0.2,0.0,Debit Card,In-Store,Completed
ORD-105161,2023-02-06,Central,Missouri,CE-01,CUST-00426,Consumer,Sporting Goods,Team Sports,4,108.58,0.0,0.0,Credit Card,In-Store,Completed
ORD-103967,2023-02-06,West,Oregon,WE-03,CUST-00376,Consumer,Sporting Goods,Team Sports,7,141.26,0.0,0.0,Credit Card,In-Store,Completed
ORD-103409,2023-02-06,South,Florida,SO-04,CUST-01677,Consumer,Beauty & Health,Wellness,2,28.71,0.0,0.0,Credit Card,In-Store,Completed
ORD-100168,2023-02-06,South,Georgia,SO-02,CUST-01612,Consumer,Home Goods,Storage,2,228.98,0.0,0.0,Credit Card,Online,Completed
ORD-104216,2023-02-07,Central,Ohio,CE-02,CUST-01691,Consumer,Apparel,Women's Wear,2,54.99,0.0,12.99,Cash,Online,Completed
ORD-101072,2023-02-07,South,Texas,SO-02,CUST-00769,Corporate,Books,Children's,6,35.09,0.25,4.99,Credit Card,Online,Completed
ORD-101422,2023-02-07,North,Wisconsin,NO-05,CUST-00781,Consumer,Electronics,Smart Home,4,367.2,0.0,0.0,PayPal,In-Store,Completed
ORD-103874,2023-02-07,East,New Jersey,EA-01,CUST-00456,Consumer,Home Goods,Decor,7,191.07,0.0,0.0,Debit Card,In-Store,Returned
ORD-101794,2023-02-07,Central,Illinois,CE-04,CUST-00440,Consumer,Apparel,Women's Wear,3,35.65,0.0,4.99,PayPal,Online,Completed
ORD-102203,2023-02-07,Central,Missouri,CE-01,CUST-00211,Consumer,Home Goods,Storage,4,536.43,0.15,0.0,Debit Card,In-Store,Completed
ORD-101826,2023-02-07,East,New Jersey,EA-01,CUST-01225,Corporate,Home Goods,Kitchenware,1,488.74,0.0,0.0,PayPal,In-Store,Completed
ORD-105016,2023-02-07,North,Minnesota,NO-04,CUST-01287,Corporate,Beauty & Health,Wellness,2,53.42,0.0,0.0,Gift Card,Online,Completed
ORD-104843,2023-02-08,Central,Ohio,CE-04,CUST-00713,Consumer,Electronics,Cameras,2,702.11,0.1,4.99,PayPal,Online,Completed
ORD-101866,2023-02-08,North,North Dakota,NO-04,CUST-00850,Consumer,Apparel,Women's Wear,1,49.38,0.15,0.0,Cash,Online,Completed
ORD-102939,2023-02-08,South,Georgia,SO-05,CUST-00246,Home Office,Electronics,Headphones,4,173.47,0.0,7.99,Debit Card,Online,Returned
ORD-100472,2023-02-08,South,Florida,SO-04,CUST-00192,Consumer,Beauty & Health,Haircare,6,30.82,0.15,12.99,Credit Card,Online,Completed
ORD-102365,2023-02-09,West,California,WE-02,CUST-01498,Home Office,Home Goods,Storage,6,449.69,0.0,0.0,PayPal,In-Store,Completed
ORD-104389,2023-02-09,South,Florida,SO-02,CUST-01545,Consumer,Sporting Goods,Outdoor Gear,4,118.29,0.0,4.99,Credit Card,Online,Completed
ORD-102776,2023-02-09,Central,Illinois,CE-04,CUST-00968,Corporate,Apparel,Men's Wear,2,40.73,0.25,0.0,Debit Card,Online,Completed
ORD-101548,2023-02-09,East,Massachusetts,EA-03,CUST-00293,Home Office,Sporting Goods,Footwear,5,100.55,0.0,0.0,Credit Card,In-Store,Completed
ORD-105983,2023-02-10,East,New York,EA-01,CUST-01467,Consumer,Sporting Goods,Team Sports,4,268.07,0.0,7.99,Credit Card,Online,Completed
ORD-102837,2023-02-10,South,Georgia,SO-02,CUST-01376,Consumer,Apparel,Men's Wear,4,96.74,0.0,0.0,Credit Card,Online,Completed
ORD-100058,2023-02-10,South,Georgia,SO-02,CUST-01180,Corporate,Home Goods,Storage,2,153.45,0.0,4.99,Credit Card,Online,Completed
ORD-100514,2023-02-10,Central,Missouri,CE-01,CUST-00123,Corporate,Apparel,Kids' Wear,3,114.89,0.0,0.0,Debit Card,Online,Completed
ORD-104089,2023-02-10,North,Wisconsin,NO-01,CUST-00062,Consumer,Home Goods,Bedding,5,440.51,0.0,0.0,Debit Card,In-Store,Completed
ORD-105954,2023-02-10,East,New Jersey,EA-03,CUST-01356,Consumer,Electronics,Smartphones,5,346.29,0.25,0.0,Debit Card,In-Store,Completed
ORD-105094,2023-02-10,North,North Dakota,NO-05,CUST-01648,Corporate,Beauty & Health,Makeup,3,29.73,0.25,0.0,PayPal,Online,Completed
ORD-104393,2023-02-11,East,New York,EA-05,CUST-00404,Consumer,Home Goods,Furniture,6,186.43,0.0,0.0,Cash,In-Store,Completed
ORD-100029,2023-02-11,East,New Jersey,EA-03,CUST-00788,Corporate,Sporting Goods,Cycling,1,262.91,0.05,7.99,Cash,Online,Completed
ORD-100334,2023-02-11,North,Wisconsin,NO-02,CUST-01572,Consumer,Sporting Goods,Outdoor Gear,2,126.42,0.0,4.99,Cash,Online,Completed
ORD-101194,2023-02-11,East,New Jersey,EA-03,CUST-00295,Corporate,Books,Children's,4,42.95,0.25,0.0,Credit Card,Online,Completed
ORD-100347,2023-02-11,North,Wisconsin,NO-04,CUST-00625,Home Office,Sporting Goods,Team Sports,4,158.62,0.0,0.0,Cash,In-Store,Completed
ORD-102283,2023-02-11,Central,Illinois,CE-03,CUST-00256,Consumer,Apparel,Men's Wear,3,40.96,0.0,7.99,Credit Card,Online,Completed
ORD-100486,2023-02-11,West,Washington,WE-02,CUST-01687,Consumer,Electronics,Smartphones,5,301.15,0.15,0.0,Credit Card,Online,Completed
ORD-102606,2023-02-12,West,Washington,WE-05,CUST-00505,Home Office,Electronics,Laptops,3,259.44,0.05,0.0,Credit Card,Online,Returned
ORD-104676,2023-02-12,West,California,WE-02,CUST-00384,Corporate,Home Goods,Kitchenware,5,290.34,0.25,0.0,Credit Card,In-Store,Returned
ORD-100957,2023-02-12,Central,Missouri,CE-04,CUST-00731,Home Office,Apparel,Kids' Wear,1,23.86,0.0,0.0,Credit Card,In-Store,Completed
ORD-102231,2023-02-13,East,New Jersey,EA-04,CUST-00300,Consumer,Apparel,Men's Wear,6,76.57,0.05,4.99,Credit Card,Online,Completed
ORD-102644,2023-02-13,East,New Jersey,EA-01,CUST-01600,Home Office,Electronics,Smart Home,6,495.64,0.2,0.0,Gift Card,In-Store,Completed
ORD-105624,2023-02-13,East,New Jersey,EA-02,CUST-00614,Consumer,Sporting Goods,Outdoor Gear,3,121.15,0.25,0.0,Credit Card,In-Store,Completed
ORD-101465,2023-02-13,North,Wisconsin,NO-01,CUST-00605,Consumer,Apparel,Men's Wear,3,129.6,0.15,7.99,Debit Card,Online,Completed
ORD-104341,2023-02-13,North,Wisconsin,NO-05,CUST-01526,Consumer,Beauty & Health,Personal Care,6,31.05,0.0,7.99,Credit Card,Online,Completed
ORD-104387,2023-02-13,West,Oregon,WE-02,CUST-00634,Consumer,Home Goods,Bedding,4,446.25,0.1,0.0,Debit Card,In-Store,Completed
ORD-105639,2023-02-14,West,California,WE-02,CUST-01642,Consumer,Apparel,Accessories,2,18.28,0.0,0.0,Credit Card,In-Store,Completed
ORD-104563,2023-02-14,South,Texas,SO-01,CUST-00896,Corporate,Electronics,Smartphones,2,406.12,0.0,4.99,Debit Card,Online,Completed
ORD-104924,2023-02-14,North,Wisconsin,NO-02,CUST-01035,Corporate,Electronics,Smartphones,5,281.75,0.0,4.99,Credit Card,Online,Completed
ORD-103671,2023-02-14,West,Oregon,WE-04,CUST-00294,Consumer,Books,Children's,4,39.93,0.25,0.0,Credit Card,In-Store,Completed
ORD-105976,2023-02-14,Central,Ohio,CE-01,CUST-00559,Corporate,Books,Children's,3,32.6,0.15,0.0,Credit Card,In-Store,Completed
ORD-105414,2023-02-14,South,Florida,SO-04,CUST-00549,Consumer,Sporting Goods,Footwear,3,132.78,0.0,7.99,Debit Card,Online,Completed
ORD-105547,2023-02-14,East,Massachusetts,EA-02,CUST-00192,Consumer,Apparel,Women's Wear,7,79.31,0.1,4.99,Credit Card,Online,Completed
ORD-102562,2023-02-15,South,Georgia,SO-01,CUST-00112,Consumer,Apparel,Women's Wear,2,22.42,0.0,4.99,Debit Card,Online,Completed
ORD-102780,2023-02-15,North,Wisconsin,NO-04,CUST-01511,Consumer,Beauty & Health,Haircare,3,98.69,0.15,0.0,Credit Card,In-Store,Completed
ORD-105287,2023-02-15,West,Washington,WE-03,CUST-00039,Corporate,Electronics,Laptops,3,286.28,0.0,0.0,Credit Card,In-Store,Completed
ORD-104107,2023-02-15,East,New York,EA-01,CUST-00548,Consumer,Apparel,Accessories,3,32.53,0.2,4.99,PayPal,Online,Completed
ORD-103662,2023-02-15,East,New York,EA-03,CUST-00667,Consumer,Apparel,Accessories,4,70.3,0.2,0.0,PayPal,In-Store,Completed
ORD-103958,2023-02-15,North,Minnesota,NO-03,CUST-01032,Consumer,Books,Comics,2,15.88,0.0,4.99,Debit Card,Online,Completed
ORD-103978,2023-02-15,East,New York,EA-01,CUST-00349,Home Office,Sporting Goods,Outdoor Gear,4,214.76,0.0,0.0,PayPal,Online,Completed
ORD-103808,2023-02-15,West,California,WE-04,CUST-00574,Corporate,Books,Non-Fiction,3,8.28,0.0,0.0,Debit Card,In-Store,Completed
ORD-101302,2023-02-16,East,New Jersey,EA-05,CUST-01317,Consumer,Home Goods,Bedding,7,215.0,0.05,4.99,Gift Card,Online,Completed
ORD-100977,2023-02-16,North,Minnesota,NO-01,CUST-01375,Consumer,Apparel,Footwear,2,34.51,0.05,4.99,PayPal,Online,Completed
ORD-100148,2023-02-16,West,California,WE-03,CUST-00480,Consumer,Home Goods,Furniture,4,276.33,0.0,4.99,PayPal,Online,Completed
ORD-102064,2023-02-16,Central,Missouri,CE-01,CUST-01016,Corporate,Apparel,Kids' Wear,3,119.66,0.0,0.0,Credit Card,In-Store,Completed
ORD-102329,2023-02-16,West,California,WE-04,CUST-01739,Home Office,Electronics,Smart Home,2,519.86,0.25,0.0,Credit Card,Online,Completed
ORD-105413,2023-02-16,South,Georgia,SO-03,CUST-00688,Consumer,Beauty & Health,Skincare,4,28.81,0.0,4.99,Debit Card,Online,Completed
ORD-104951,2023-02-16,West,Oregon,WE-05,CUST-00657,Consumer,Home Goods,Furniture,2,157.9,0.0,0.0,Debit Card,Online,Completed
ORD-102986,2023-02-16,East,New York,EA-03,CUST-01772,Home Office,Books,Children's,6,41.96,0.0,0.0,Debit Card,In-Store,Completed
ORD-100701,2023-02-16,South,Florida,SO-04,CUST-01558,Consumer,Home Goods,Kitchenware,3,148.15,0.0,12.99,Cash,Online,Completed
ORD-103009,2023-02-16,East,New Jersey,EA-01,CUST-00844,Corporate,Books,Comics,6,32.56,0.0,0.0,Credit Card,Online,Completed
ORD-105501,2023-02-16,Central,Ohio,CE-01,CUST-00766,Corporate,Beauty & Health,Makeup,7,59.6,0.0,7.99,Debit Card,Online,Completed
ORD-104372,2023-02-16,Central,Ohio,CE-01,CUST-00110,Corporate,Apparel,Men's Wear,2,88.83,0.0,4.99,Gift Card,Online,Completed
ORD-103993,2023-02-16,East,Massachusetts,EA-05,CUST-00738,Consumer,Apparel,Accessories,2,33.36,0.05,0.0,Credit Card,Online,Completed
ORD-100300,2023-02-16,North,Wisconsin,NO-03,CUST-00967,Home Office,Apparel,Women's Wear,3,99.37,0.15,0.0,Credit Card,In-Store,Completed
ORD-103487,2023-02-16,East,New York,EA-02,CUST-00282,Consumer,Books,Children's,3,21.98,0.0,0.0,Debit Card,In-Store,Completed
ORD-102023,2023-02-17,West,California,WE-03,CUST-00408,Consumer,Apparel,Kids' Wear,4,67.87,0.0,0.0,Credit Card,In-Store,Completed
ORD-105027,2023-02-17,East,New Jersey,EA-02,CUST-00023,Home Office,Books,Fiction,3,19.5,0.0,7.99,Debit Card,Online,Returned
ORD-105091,2023-02-17,North,North Dakota,NO-02,CUST-01431,Consumer,Sporting Goods,Cycling,5,229.78,0.25,0.0,Credit Card,In-Store,Completed
ORD-103809,2023-02-17,South,Texas,SO-01,CUST-00239,Home Office,Electronics,Smart Home,3,297.61,0.0,0.0,Debit Card,In-Store,Returned
ORD-102653,2023-02-17,North,Minnesota,NO-02,CUST-00302,Consumer,Apparel,Men's Wear,2,60.79,0.0,0.0,Debit Card,In-Store,Completed
ORD-104745,2023-02-18,West,Oregon,WE-04,CUST-00417,Consumer,Beauty & Health,Personal Care,2,19.61,0.15,4.99,Credit Card,Online,Completed
ORD-102601,2023-02-18,West,Washington,WE-04,CUST-00567,Consumer,Home Goods,Decor,5,185.94,0.05,0.0,PayPal,In-Store,Completed
ORD-104650,2023-02-18,West,Washington,WE-02,CUST-01000,Consumer,Home Goods,Bedding,6,225.14,0.0,4.99,Credit Card,Online,Completed
ORD-103449,2023-02-18,West,Washington,WE-05,CUST-00082,Corporate,Apparel,Footwear,3,18.24,0.0,12.99,Credit Card,Online,Completed
ORD-105324,2023-02-19,Central,Missouri,CE-03,CUST-01684,Corporate,Electronics,Headphones,5,227.67,0.25,0.0,Credit Card,Online,Returned
ORD-105263,2023-02-19,East,New York,EA-05,CUST-00056,Corporate,Beauty & Health,Personal Care,4,45.73,0.15,4.99,Gift Card,Online,Completed
ORD-104335,2023-02-19,Central,Ohio,CE-02,CUST-01561,Consumer,Beauty & Health,Wellness,2,41.81,0.05,0.0,PayPal,Online,Completed
ORD-105585,2023-02-19,Central,Ohio,CE-01,CUST-01179,Consumer,Home Goods,Kitchenware,3,535.19,0.1,7.99,Credit Card,Online,Completed
ORD-102905,2023-02-19,West,California,WE-03,CUST-01543,Corporate,Apparel,Women's Wear,2,22.87,0.0,12.99,Cash,Online,Returned
ORD-104721,2023-02-19,Central,Ohio,CE-05,CUST-01189,Consumer,Electronics,Smartphones,3,1034.12,0.0,0.0,Credit Card,Online,Completed
ORD-100818,2023-02-19,West,California,WE-05,CUST-01665,Home Office,Beauty & Health,Makeup,5,57.4,0.1,4.99,Credit Card,Online,Cancelled
ORD-103743,2023-02-19,West,California,WE-01,CUST-00126,Home Office,Electronics,Laptops,3,469.9,0.05,0.0,Credit Card,In-Store,Completed
ORD-104009,2023-02-20,South,Georgia,SO-01,CUST-00578,Home Office,Apparel,Men's Wear,3,34.16,0.1,4.99,Credit Card,Online,Completed
ORD-103164,2023-02-20,North,Wisconsin,NO-05,CUST-00021,Consumer,Home Goods,Decor,3,216.24,0.2,4.99,PayPal,Online,Completed
ORD-103024,2023-02-20,North,Minnesota,NO-01,CUST-01219,Home Office,Apparel,Men's Wear,4,72.89,0.15,12.99,Gift Card,Online,Completed
ORD-105815,2023-02-20,Central,Missouri,CE-01,CUST-01578,Consumer,Apparel,Footwear,5,30.02,0.0,0.0,Credit Card,In-Store,Completed
ORD-105668,2023-02-20,East,New York,EA-01,CUST-00179,Corporate,Apparel,Kids' Wear,6,53.57,0.05,0.0,Credit Card,In-Store,Completed
ORD-105122,2023-02-20,South,Texas,SO-05,CUST-01613,Corporate,Apparel,Men's Wear,4,49.16,0.15,12.99,Credit Card,Online,Completed
ORD-104891,2023-02-20,West,Washington,WE-04,CUST-00696,Home Office,Apparel,Accessories,3,147.68,0.25,4.99,Credit Card,Online,Completed
ORD-100528,2023-02-20,West,Washington,WE-01,CUST-00727,Consumer,Electronics,Smartphones,4,395.01,0.0,0.0,Credit Card,Online,Completed
ORD-100458,2023-02-20,Central,Missouri,CE-04,CUST-01121,Consumer,Apparel,Accessories,6,116.66,0.05,0.0,PayPal,Online,Completed
ORD-102448,2023-02-21,West,California,WE-05,CUST-01527,Consumer,Beauty & Health,Haircare,3,120.0,0.0,0.0,Debit Card,In-Store,Completed
